chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr13:79121233-79121771	1	1	0.870502731844821	2.65406640628556e-14	538	0.984127	0.0632	2	0.0036	5	0	NA	0.9998128	0.01606464	POU4F1	56171	ncHAE
chr13:80422339-80422638	0.356202914393647	1	1.72413571545143	1.9271195018891e-14	299	0.9761905	0	0	0.0059	2	0	NA	0.9942156	0.09770834	NDFIP2	367202	ncHAE
chr13:82546472-82546786	0.210963497987319	1	2.37028601137609	0.117055051862001	314	0.99206349	0	0	0.0032	1	0	NA	0.9898793	0.1699576	SPRY2	-1632835	ncHAE
chr13:83961877-83962176	0.00531495237981827	0.329001512629833	3.0084727180897	1.31074863882465	299	0.99206349	0.03945	2	9e-04	2	0	NA	0.9984822	0.03478257	SLITRK1	494501	ncHAE
chr13:84264251-84264551	0.165859085629494	1	2.08939336404715	1.81590248654823e-14	300	0.99206349	0.0116	2	0.0011	4	0	NA	0.9966926	0.07220248	SLITRK1	192127	ncHAE
chr13:84866765-84867065	0.0252077133724319	0.544262831783389	2.83961569362614	0.822155698391465	300	0.99206349	0.0124	1	0	0	0	NA	0.9998215	0.005616916	SLITRK1	-410387	ncHAE
chr13:85121664-85122003	0.151500839951679	1	2.24418372058397	1.07405587491073	339	0.99206349	0.2067	1	0.0022	1	0	NA	0.9962636	0.06028051	SLITRK1	-665306	ncHAE
chr13:87805663-87805963	0.154376763362497	1	2.1131755144684	2.11285101455378e-14	300	0.99206349	0	0	8e-04	5	0	NA	0.9979894	0.0421532	SLITRK5	-519057	ncHAE
chr13:88759735-88760034	0.0923369694904669	1	2.51814603697717	0.409771123519666	299	0.9761905	0.0677	2	0	0	0	NA	0.999866	0.008350036	SLITRK5	435015	ncHAE
chr13:89833285-89833585	0.238897144277131	0.532622322840768	1.71856039678395	1.4545951452921	300	0.984127	0.21985	4	0.0026	2	0	NA	0.9980307	0.0557085	SLITRK5	1508565	ncHAE
chr13:91137513-91138025	0.0863087273051437	1	2.20781039892425	0.307572650166852	512	0.5	0.04823	2	0.0044	1	0	NA	0.9975347	0.03119649	GPC5	-913160	ncHAE
chr13:91847870-91848170	0.164239270494258	1	1.98786854244019	0.316055912353608	300	0.99206349	0.0142	1	0.0047	2	0	NA	0.9999292	0.009908561	GPC5	-202909	ncHAE
chr13:92972614-92972914	0.310652878811784	1	1.66349608962164	0.386211142520291	300	0.984127	0.1667	1	0.0037	4	0	NA	0.9966413	0.07625418	GPC6	-906331	ncHAE
chr13:93459665-93459964	0.0712819885313057	1	2.18857358460591	0.411317768688216	299	0.793651	0	0	0.0024	2	0	NA	0.998495	0.0484295	GPC6	-419280	ncHAE
chr13:94361726-94362025	0.115496262520268	1	2.24995560924854	2.5237361478483e-14	299	0.825397	0	0	0.0028	1	0	NA	0.9990693	0.03631523	GPC6	482781	ncHAE
chr13:94430123-94430423	0.394000504001275	0.81518747598539	1.81132686958166	0.870201742679959	300	0.984127	0	0	0.0032	1	0	NA	0.9983926	0.07237145	GPC6	551178	ncHAE
chr13:94459021-94459320	0.663678422844667	0.821697724465971	1.23273672118197	1.09622951652526	299	0.99206349	0.4063	2	0.0027	2	1	NA	0.9996798	0.04053249	GPC6	580076	ncHAE
chr13:94506142-94506442	0.184458958987208	1	2.22862575303059	0.448628789222952	300	0.984127	0.2873	3	0.0022	3	3	NA	0.9952247	0.08742347	DCT	625644	ncHAE
chr13:94888163-94888463	0.62975436734973	1	1.38519111798498	0.395261984524762	300	0.99206349	0.0106	1	8e-04	3	0	NA	0.9973373	0.09467501	DCT	243623	ncHAE
chr13:95480544-95480844	0.250397599225332	1	1.7729561523867	1.09080434653052e-14	300	0.99206349	0.0278	1	8e-04	1	0	NA	0.9985521	0.0483993	SOX21	-116305	ncHAE
chr13:95599708-95600008	0.126040189661976	0.783753945831421	2.06850119545495	0.863224897174078	300	0.9761905	0.1786	2	0.0014	3	0	NA	0.9960002	0.1123802	SOX21	-235469	ncHAE
chr13:95600141-95600795	0.490998225834173	0.99887162153116	0.725905003934672	1.89131747126854e-14	654	0.888889	0.04585	2	0.0043	2	0	NA	0.9999804	0.005366514	SOX21	-236079	ncHAE
chr13:96978007-96978313	0.054132777627008	0.70776064014513	1.98169134641367	0.974879276150109	306	0.99206349	0	0	0.0014	2	0	NA	0.9985861	0.04665936	HS6ST3	235067	ncHAE
chr13:97207876-97208190	0.145498986741252	1	2.32445968968838	1.58447476510304e-14	314	0.99206349	0.1052	4	0	0	0	NA	0.9958286	0.08381881	OXGR1	438571	ncHAE
chr13:97211853-97212282	0.0530703611743234	1	2.51939212133209	0.248134594464562	429	0.99206349	0.1192	1	0.0011	2	0	NA	0.9999979	0.0002799832	OXGR1	434536	ncHAE
chr13:97262884-97263265	0.207295276162594	1	1.52090964485042	1.11580957796954e-14	381	0.99206349	0.0151	4	0.0028	4	0	NA	0.9751853	0.2615447	OXGR1	383529	ncHAE
chr13:97274082-97274381	0.268475811644371	0.258914835300184	1.65018162773042	1.16752363274957	299	0.9603175	0.1951	2	0	0	0	NA	0.9968612	0.07098446	OXGR1	372372	ncHAE
chr13:97319535-97319860	0.14786334590392	1	2.07967463101065	0.888031561841985	325	0.99206349	0	0	0.001	3	0	NA	0.9995405	0.02366228	OXGR1	326906	ncHAE
chr13:97422091-97422436	0.088435266048281	1	1.35230454540735	6.99719599962613e-15	345	0.968254	0.1263	2	8e-04	5	0	NA	0.9996997	0.0214474	OXGR1	224340	ncHAE
chr13:97461335-97461634	0.0650788274654408	0.0346339798853187	2.6874064062296	2.64736260622805	299	0.99206349	0.0106	1	0.0015	2	0	NA	0.999751	0.01164179	OXGR1	185119	ncHAE
chr13:97496482-97496781	0.246767147670213	1	1.9732686311284	4.11893469984568e-14	299	0.984127	0	0	0.0036	3	0	NA	0.999788	0.01733958	OXGR1	149972	ncHAE
chr13:97712818-97713125	0.212507061321555	1	1.78809708145185	1.22349806788282e-14	307	0.99206349	0.28975	2	0.0044	2	1	NA	0.9987756	0.043796	OXGR1	-66368	ncHAE
chr13:97925582-97925882	0.0704621257351391	0.450513347448132	2.92573189788893	1.00044849268101	300	0.84127	0.0132	1	0.0048	1	0	NA	0.9999201	0.006362053	MBNL2	51123	ncHAE
chr13:99842786-99843085	0.267566957066628	1	1.81260756453872	4.73150577695307e-14	299	0.99206349	0	0	6e-04	3	0	NA	0.9928985	0.1088972	UBAC2	-10092	ncHAE
chr14:104732733-104733032	0.00462046002259109	0.214187849584319	3.79658952040833	1.48013336022557	299	0.99206349	0.1874	2	0.0022	3	1	0.105	0.9990522	0.01422289	C14orf144	22342	ncHAE
chr14:105018913-105019213	0.000709648110778671	0.0248415782801754	5.03403720887473	2.52991288466549	300	0.9444444	0.0715	9	0.0027	2	0	0.002	0.9957491	0.03889476	C14orf180	-26958	ncHAE
chr14:21190385-21191218	0.196561784818537	1	1.54612965277897	0.444109718592442	833	0.9603175	0.1384	7	0.0058	3	3	NA	0.9516883	0.166521	EDDM3A	-23249	ncHAE
chr14:22989290-22989590	0.251813927742039	1	1.73015202161858	0.416704421154862	300	0.507937	0.0172	3	0.0014	6	1	NA	0.9980444	0.05657189	DAD1	68735	ncHAE
chr14:23840788-23841088	0.199795861755806	1	1.84362828460146	0.838277141992812	300	0.99206349	0.0499	1	0.0034	3	1	NA	0.9883871	0.1440756	IL25	-1132	ncHAE
chr14:26098982-26099281	0.0732660174128182	1	2.20390561938898	0.775031865896975	299	0.984127	0.4419	3	0.0012	5	0	NA	0.9996532	0.01516818	STXBP6	-579629	ncHAE
chr14:26364933-26365232	0.16790492729972	1	1.90089495658525	0.543114618072731	299	0.99206349	0.3526	1	0.0024	1	0	NA	0.9977572	0.04724191	NOVA1	701877	ncHAE
chr14:26464903-26465203	0.226047217604316	1	1.80173958058374	0.392591283876623	300	0.99206349	0.2911	1	4e-04	1	0	NA	0.9992528	0.03342115	NOVA1	601907	ncHAE
chr14:26594190-26594489	0.468821623245111	1	1.57472169227374	1.77852373385747e-14	299	0.984127	0.3918	1	6e-04	1	0	NA	0.9998814	0.02347712	NOVA1	472620	ncHAE
chr14:27294954-27295253	0.0423062475216406	1	2.86386933083191	0.520507098887682	299	0.99206349	0.18815	2	0.0016	4	0	NA	0.9957905	0.06280476	NOVA1	-228144	ncHAE
chr14:28309462-28310017	0.535614795929543	1	1.0502769805876	1.81973041877694e-14	555	0.968254	0	0	0.0016	4	0	NA	0.9978684	0.05737957	FOXG1	-925310	ncHAE
chr14:28556973-28557273	0.541816201207206	1	1.36641292863634	0.339634562335004	300	0.99206349	0.022	1	0.0012	2	0	NA	0.9562412	0.3353732	FOXG1	-677927	ncHAE
chr14:28599683-28600477	0.146237226341078	0.451506978990763	1.76373824004013	0.593540174270793	794	0.99206349	0.0157	2	0.0016	4	0	NA	0.9999944	0.0004013027	FOXG1	-634970	ncHAE
chr14:29044342-29044669	0.0561863599950898	1	2.67435733080856	0.0604942382493002	327	0.99206349	0.1361	2	0.0024	2	0	NA	0.9999989	0.0005567143	FOXG1	-190544	ncHAE
chr14:30265196-30265539	0.0844471221966212	1	1.55432004377881	1.05324190479722e-14	343	0.99206349	0	0	5e-04	2	0	NA	0.9988336	0.04254486	PRKD1	131580	ncHAE
chr14:30604124-30604617	0.372245153118105	1	1.51256627868685	0.521775517182424	493	0.99206349	0.27885	4	0.005	3	0	NA	0.9998596	0.006159948	PRKD1	-207423	ncHAE
chr14:31880005-31880305	0.0517723485002223	1	1.89315394949583	1.2502973386997e-14	300	0.99206349	0	0	0.0015	4	0	NA	0.993582	0.102734	ENSG00000203546	46458	ncHAE
chr14:33197128-33197428	0.0382385808395695	0.443696499213004	2.38230926404674	0.406826775083491	300	0.9761905	0.01318	1	0.0022	1	0	NA	0.9999956	0.00144532	NPAS3	-211245	ncHAE
chr14:33203355-33203654	0.113850780019194	0.35414253985468	0.90546275578149	0.385398037743855	299	0.99206349	0.1548	1	0.0014	1	0	NA	0.9990087	0.120292	NPAS3	-205018	ncHAE
chr14:33231134-33231627	0.322564467654974	1	1.51683363926547	2.05357754864232e-14	493	0.99206349	0.373	2	0.0022	3	0	NA	0.9865056	0.1252646	NPAS3	-177142	ncHAE
chr14:33416972-33417271	0.510563522707461	1	0.934232131572009	0.0216609305522885	299	0.984127	0.0198	3	0	0	0	NA	1	0.02335177	NPAS3	8599	ncHAE
chr14:33417752-33418104	0.153515777539062	1	2.16021415776422	2.55533531173477e-14	352	0.99206349	0.0355	2	0.0033	2	0	NA	0.9999989	0.000360207	NPAS3	9405	ncHAE
chr14:33488372-33489113	0.396473436923576	1	1.5250070790599	3.24059541625051e-14	741	0.984127	0.019	3	0.0018	6	0	NA	0.9998921	0.003909644	NPAS3	80220	ncHAE
chr14:33496318-33496618	0.133513939115182	1	2.27519811493722	0.0429921585133913	300	0.968254	0	0	8e-04	3	0	NA	0.9999921	0.003026869	NPAS3	87945	ncHAE
chr14:33526850-33527150	0.574233638411945	1	1.50191798310504	2.23529305864002e-14	300	0.968254	0	0	0.0022	1	0	NA	0.999512	0.04418137	NPAS3	118477	ncHAE
chr14:33649027-33649326	0.0489788468361476	0.783711950701816	2.96989637896695	1.19379724635276	299	0.99206349	0.2559	2	4e-04	3	0	NA	0.999843	0.009274119	NPAS3	240654	ncHAE
chr14:33687898-33688536	0.591851549632928	1	1.00755610015467	1.98869209191914e-14	638	0.984127	0.0118	1	0.0021	6	0	NA	0.9999487	0.005218842	NPAS3	279694	ncHAE
chr14:33710551-33711235	0.449154744959883	1	0.955555519357823	1.96529527077303e-14	684	0.99206349	0.0136	3	9e-04	2	0	NA	0.9982726	0.07521913	NPAS3	302370	ncHAE
chr14:33760768-33761067	0.29482860447349	1	1.18552501166902	0.375743466320737	299	0.99206349	0.1905	3	4e-04	1	0	NA	0.980051	0.2410511	NPAS3	352395	ncHAE
chr14:33819146-33819460	0.17857062136092	0.593471125370894	2.01622792358936	0.780661395595403	314	0.968254	0.015	1	0.0012	3	0	NA	0.9999942	0.00153936	NPAS3	410780	ncHAE
chr14:34045521-34045820	0.224325130568028	1	1.43940650578565	9.87355358254264e-15	299	0.99206349	0.0433	2	0.0084	2	0	NA	0.9999149	0.02185813	EGLN3	374616	ncHAE
chr14:34048583-34048882	0.0465363884873609	0.518016814694703	3.00935961966078	1.1693063240231	299	0.984127	0.0511	3	0.0022	3	0	NA	0.9990915	0.02608962	EGLN3	371554	ncHAE
chr14:34065534-34065834	0.393934768030333	1	1.82925063701645	5.90049650815237e-14	300	0.968254	0	0	0.0068	1	0	NA	0.9999783	0.01198283	EGLN3	354603	ncHAE
chr14:34080923-34081222	0.306785531535461	1	1.70124031164218	1.73483059435949e-14	299	0.9603175	0.28225	4	0.0014	1	0	NA	0.9985534	0.04837187	EGLN3	339214	ncHAE
chr14:34130321-34131118	1	1	0.968529723037601	3.13850253076005e-14	797	0.984127	0.4379	1	0.0013	4	0	NA	0.999997	0.0009775609	EGLN3	289567	ncHAE
chr14:34160096-34160414	0.0569149725218066	1	1.88782445890127	0.3875108379228	318	0.984127	0.15725	2	0.0011	2	0	NA	0.999728	0.01934353	EGLN3	260032	ncHAE
chr14:34161493-34161808	0.19881961651291	1	2.10033857379071	0.0705618031068331	315	0.9444444	0.0815	2	6e-04	1	0	NA	0.9999998	0.001026523	EGLN3	258636	ncHAE
chr14:34179163-34179462	0.23386283978857	1	1.60900660804462	1.21572170148761e-14	299	0.9761905	0.354	1	0.0044	4	0	NA	0.9973442	0.06774134	EGLN3	240974	ncHAE
chr14:34261775-34262075	0.53302041227209	0.355016242079648	1.51871631107972	0.362787961286006	300	0	0.4381	2	0.0052	3	0	NA	0.9999367	0.01853756	EGLN3	158362	ncHAE
chr14:34652719-34653018	0.0347575552843806	0.249698461451266	3.12332712911178	1.00086945809985	299	0.984127	0.1234	2	0.0017	2	0	NA	0.9999082	0.004582111	EGLN3	-232582	ncHAE
chr14:36550171-36550470	0.0959508082505341	0.557515651172187	2.38942864488616	0.810783058513166	299	0.99206349	0.3774	2	0.0026	4	2	NA	0.9980717	0.04223814	MBIP	239561	ncHAE
chr14:36557507-36557952	0.758443333868952	1	1.22472940570856	0.0348145909112118	445	0.984127	0.2493	2	0.0038	3	1	NA	0.9999889	0.00432794	MBIP	232152	ncHAE
chr14:36661608-36661907	0.190287019545078	0.0973894424373608	1.81137825625899	2.20388595686954	299	0.984127	0.3968	1	0.0014	2	1	NA	0.9828777	0.1749394	MBIP	128124	ncHAE
chr14:37374809-37375109	0.106222704285229	1	2.3050417457017	4.02939969030214e-14	300	0.99206349	0.0136	1	0	0	0	NA	0.999979	0.005602503	PAX9	243889	ncHAE
chr14:37383858-37384173	0.293673016494224	1	1.81552265411669	0.0587259162815717	315	0.99206349	0.03895	6	0.0024	1	0	NA	0.9999858	0.005046099	PAX9	252946	ncHAE
chr14:37503737-37504441	0.0689940554064608	1	2.26372693371713	2.36587952883381e-14	704	0.984127	0.0716	2	0.0024	7	0	NA	0.999989	0.0004762741	SLC25A21	137982	ncHAE
chr14:37539783-37540083	0.0898288400268543	0.711789614570699	2.54472621722677	0.732724386607408	300	0.99206349	0.268	1	6e-04	4	1	NA	0.999759	0.0119492	SLC25A21	102138	ncHAE
chr14:37608029-37608669	0.0586506460382129	1	1.99037250566735	0.199471510180167	640	0.9761905	0.0461	3	0.0046	6	0	NA	0.9999975	0.0001750857	SLC25A21	33722	ncHAE
chr14:38492493-38492792	0.129673071426529	0.317835184676935	2.41380287527431	1.63495977394215	299	0.99206349	0	0	0.001	3	0	NA	0.9986122	0.04309486	SSTR1	-184561	ncHAE
chr14:39207314-39207613	0.00115017589036137	0.691245824626356	3.98159477727757	1.24427195076287	299	0.968254	0	0	8e-04	1	0	NA	0.9999988	0.0001066852	SEC23A	365268	ncHAE
chr14:40133236-40133535	0.0697699608819692	1	2.26242100354311	0.28535678657606	299	0.9603175	0.0331	1	0.002	3	0	NA	0.9999389	0.005325313	FBXO33	-231682	ncHAE
chr14:40147893-40148193	1	1	0.497614617019867	1.06776091137341	300	0.99206349	0.17535	2	0.0033	4	1	NA	0.6897558	0.8795003	FBXO33	-246339	ncHAE
chr14:40375267-40375580	0.2523834302304	1	1.76088870992704	1.30065791694221e-14	313	0.99206349	0	0	0.0042	1	0	NA	0.9995445	0.02647613	FBXO33	-473720	ncHAE
chr14:40733522-40733822	0.244914119312774	1	1.69538569016123	1.55647884074168e-14	300	0.984127	0.07538	2	0.0014	5	0	NA	0.9780713	0.1992894	FBXO33	-831968	ncHAE
chr14:40789695-40789995	0.808924307347146	0.745809553847711	1.15235213229047	0.307527669998391	300	0.99206349	0.3271	2	0.0022	4	0	NA	0.6857394	0.7991922	FBXO33	-888141	ncHAE
chr14:44695068-44695368	0.0413807057381533	0.516406605906086	2.89399805422493	0.475194026918165	300	0.99206349	0.2466	1	0.0012	1	0	NA	0.9999992	0.0002878358	FSCB	281264	ncHAE
chr14:45034897-45035392	0.3465641210688	1	1.6393677588884	0.681926881549083	495	0.968254	0.1239	6	0.0026	5	2	NA	0.9827609	0.1459107	FSCB	-58663	ncHAE
chr14:47158059-47158358	0.133212022295817	1	2.15924025461984	0.306454878782904	299	0.99206349	0	0	0.0084	1	0	NA	0.998008	0.04311932	RPL10L	-37181	ncHAE
chr14:47309414-47309738	0.0905083826577797	0.393855385217004	2.28536366357378	1.02932199138726	324	0.99206349	0.2498	2	0.0031	2	0	NA	0.9994157	0.02880664	RPL10L	-188548	ncHAE
chr14:48843160-48843565	0.416391242023446	1	1.27658698393132	0.558480479781925	405	0.9603175	0	0	0.0011	4	0	NA	0.9883175	0.1445621	MDGA2	-699206	ncHAE
chr14:48851213-48851512	0.0653509190838139	1	2.38332486019319	0.117318243109506	299	0.99206349	0.1026	5	0.0064	2	0	NA	0.9991492	0.02593282	MDGA2	-707206	ncHAE
chr14:49248132-49248432	0.00423695193534435	0.066976229402412	4.01247737590876	2.3332162106617	300	0.99206349	0	0	0.0028	4	0	NA	0.9993422	0.01578819	RPS29	804812	ncHAE
chr14:49346056-49346356	0.175126154162984	1	1.80689788276039	0.0689154510563887	300	0.99206349	0.0122	1	0	0	0	NA	0.9998557	0.01442096	RPS29	706888	ncHAE
chr14:49439662-49439961	0.0120544698501881	1	2.44960881574571	0.691126952579623	299	0.99206349	0.2594	1	0.0012	1	1	NA	0.9994522	0.01912467	RPS29	613282	ncHAE
chr14:49525419-49525719	0.0574338103291635	0.369571130655443	2.24944602975764	1.40580867967969	300	0.99206349	0	0	0	0	0	NA	0.9988949	0.029597	RPS29	527525	ncHAE
chr14:49973790-49974090	0.14780762791392	0.640064362920135	2.44502379384354	1.08025743436046	300	0.99206349	0	0	0	0	0	NA	0.9995394	0.02493179	RPS29	79154	ncHAE
chr14:54008712-54009012	0.110874228176981	1	2.12998018652431	1.12880647738979e-14	300	0.984127	0	0	0.003	2	0	NA	0.9999777	0.004821657	DDHD1	-389046	ncHAE
chr14:61144790-61145089	0.884599302576693	1	1.07364849048462	1.37626134095475e-14	299	0.968254	0	0	0.0056	1	0	NA	0.9981375	0.1390274	SIX1	-28760	ncHAE
chr14:61690191-61690717	0.269573885276999	0.633962148702392	1.76361451813457	1.38170881481514	526	0.984127	0.016	1	0.0016	5	0	NA	0.9989902	0.01746049	TMEM30B	58104	ncHAE
chr14:66386590-66387181	0.298019373566547	1	1.63753289695661	0.844124378979149	591	0.984127	0.0114	3	0.0025	4	0	NA	0.9976572	0.03029714	FUT8	509576	ncHAE
chr14:66574561-66574886	0.244601650578136	1	1.93773395727089	0.882266125990192	325	0.99206349	0.2145	3	8e-04	4	0	NA	0.9939561	0.09923102	GPHN	-399401	ncHAE
chr14:66797604-66797903	0.210825000306113	1	1.25643344891612	0.42805449154135	299	0.769841	0	0	0.0067	4	1	NA	0.9996004	0.04217989	GPHN	-176371	ncHAE
chr14:66930947-66931247	0.0630995033863262	1	1.40770853816157	0.443104888074525	300	0.99206349	0	0	0	0	0	NA	0.9798771	0.2398362	GPHN	-43028	ncHAE
chr14:68622800-68623099	0.0373556775963301	1	2.4993552282199	0.396015199392399	299	0.9285714	0.015	1	0.0024	2	0	NA	0.9996086	0.01535528	RAD51B	336425	ncHAE
chr14:69089538-69089838	0.164378435983105	1	2.13914811074076	1.41345109279388e-14	300	0.9047619	0.2071	3	8e-04	2	0	NA	0.995835	0.06518161	ZFP36L1	170269	ncHAE
chr14:70319247-70319547	0.421460912530595	0.490433982301762	1.71078283436031	0.923868682319198	300	0.968254	0.0347	1	4e-04	1	0	NA	0.9996987	0.02148718	SMOC1	-26736	ncHAE
chr14:73430341-73430640	0.464698530705229	1	1.66039331330745	0.551509781518875	299	0.888889	0.2079	5	0.0012	3	1	NA	0.8084073	0.6173921	DCAF4	37451	ncHAE
chr14:73488731-73489031	0.169378656704092	1	2.105061383102	0.730038040404484	300	0.968254	0.0134	1	4e-04	1	0	NA	0.9670918	0.2446059	ZFYVE1	5039	ncHAE
chr14:76288937-76289401	0.661777158696476	1	1.38587005223002	0.223963750976806	464	0.484127	0	0	0.0017	2	0	NA	0.9998908	0.01214791	TGFB3	158365	ncHAE
chr14:76787227-76787527	1.77923941369063e-06	1	7.15589082857683	4.57948132307174e-16	300	0.99206349	0.07195	4	0.0016	3	1	NA	1	3.168807e-11	ESRRB	-86504	ncHAE
chr14:79042181-79042480	0.205720494704199	0.381044928267001	0.933754315109436	1.88601410140595	299	0.99206349	0.0312	1	0.0072	1	0	NA	0.9884078	0.1821003	NRXN3	172238	ncHAE
chr14:79110888-79111188	0.0216644789181464	1	3.11038436593693	1.84181855657961e-14	300	0.984127	0.0142	3	0	0	0	NA	0.9999084	0.004684534	NRXN3	240945	ncHAE
chr14:79760140-79760439	0.242263235287817	1	1.94505838582532	3.55144078145968e-14	299	0.99206349	0.0162	1	0	0	0	NA	0.9955655	0.08814352	NRXN3	890197	ncHAE
chr14:79918524-79918835	0.569656253336662	1	1.41423123781326	0.382040550865079	311	0.99206349	0	0	0.0033	4	0	NA	0.977544	0.2490823	DIO2	759163	ncHAE
chr14:80042272-80042572	0.0395210235025772	1	2.43484601798423	0.432159034900368	300	0.99206349	0.1274	2	0.0018	3	0	NA	0.9981752	0.03913371	DIO2	635421	ncHAE
chr14:80264734-80265034	0.470752968603338	1	1.48480852862832	2.14090685460086e-14	300	0.99206349	0	0	0.0012	1	0	NA	0.9736343	0.3570308	DIO2	412959	ncHAE
chr14:80280216-80280516	0.041046938948291	0.247169099025213	1.52292560095219	1.10900047298637	300	0.968254	0.0777	2	0.0012	4	0	NA	0.9999204	0.01880623	DIO2	397477	ncHAE
chr14:82072144-82072592	0.515831380967039	1	1.47394579152047	1.91149585445634e-14	448	0.984127	0.3421	1	8e-04	3	0	NA	0.9979124	0.05501035	SEL1L	-72163	ncHAE
chr14:82128608-82129254	1	1	1.00705226845808	1.99651125228814e-14	646	0.984127	0.1839	5	0.0026	2	0	NA	0.9874496	0.1225113	SEL1L	-128726	ncHAE
chr14:82147742-82148057	0.219249290224608	1	2.0221767869358	2.41410079122422e-14	315	0.968254	0.11205	2	8e-04	1	1	NA	0.9999836	0.002590294	SEL1L	-147695	ncHAE
chr14:82158269-82158653	0.239748525468667	1	1.91032811307623	0.484038750800483	384	0.984127	0.1687	3	0.0025	4	0	NA	0.9999168	0.006293399	SEL1L	-158256	ncHAE
chr14:82447465-82447838	0.00686061267447036	0.715948291532406	2.74676363761951	1.30255919579095	373	0.968254	0	0	0.0064	3	0	NA	0.9989763	0.01747924	SEL1L	-447447	ncHAE
chr14:82575616-82575915	1	1	0.512534021128714	1.67003389956556e-14	299	0.99206349	0.04413	3	0.0072	2	0	NA	0.8233121	0.7941694	SEL1L	-575561	ncHAE
chr14:83327785-83328085	0.00570135285025741	0.283646720973699	4.07647607593656	1.39919849365399	300	0.99206349	0.0315	1	0.0014	2	0	NA	0.9998741	0.00417459	SEL1L	-1327730	ncHAE
chr14:83550825-83551124	0.216856271596236	1	2.02701191631081	2.4876897530939e-14	299	0.99206349	0.0447	3	0.0022	1	0	NA	0.9815008	0.1793632	SEL1L	-1550770	ncHAE
chr14:83595437-83595736	0.16378802016754	1	2.10289321771292	0.0518704964556366	299	0.99206349	0.07935	2	0.0036	3	0	NA	0.9997426	0.0195212	SEL1L	-1595382	ncHAE
chr14:83719405-83719704	0.264594420883644	0.413186914187442	1.92736992383075	1.5895577928079	299	0.99206349	0.144	2	0.0031	2	0	NA	0.9915685	0.1201524	SEL1L	-1719350	ncHAE
chr14:85124218-85124518	0.0875566424562931	1	2.60771394158943	0.461015111622453	300	0.9761905	0.3193	2	0.002	2	0	NA	0.9998192	0.009639886	FLRT2	-872120	ncHAE
chr14:88360775-88361075	0.0298746649987798	1	2.8234957751796	2.05981677411395e-14	300	0.99206349	0.21825	4	0.0078	3	0	NA	0.9999935	0.0009115039	GALC	98690	ncHAE
chr14:89961362-89961662	0.698621380353751	1	1.30690824091576	0.69232894859402	300	0.984127	0.2909	1	0.0046	2	0	NA	0.9970661	0.09964613	FOXN3	123962	ncHAE
