chromosome	pval.human	pval.chimp	zeta.human	zeta.chimp	size	Specificity	maf_common	S_common	maf_rare	S_rare	eQTLs	PhastCons	PP_con	PP_acc	gene	dTSS	type
chr12:125091726-125092035	1	1	0.459567125558561	0.7602977015841	309	0.968254	0.2218	1	0.0026	3	0	NA	0.5395375	0.9307857	NCOR2	-112083	DHS
chr12:12509806-12511675	0.00385230377532664	0.226058937141678	1.81327917306517	1.62383132273395	1869	0	0.0691	7	0.0021	24	5	NA	0.9994222	0.003435461	MANSC1	-7266	DHS
chr12:125256301-125256670	1	1	0.388379909564307	0.800355945786269	369	0.857143	0	0	0.0014	4	0	0	0.6253223	0.903443	SCARB1	91907	DHS
chr12:125349646-125349955	1	0.63272168672259	2.14627356699987e-14	1.44223768528348	309	0.968254	0.1246	1	0.001	1	0	NA	0.30857	1	SCARB1	-1408	DHS
chr12:125391326-125391595	0.416221231654736	1	0.541279688231513	1.86532190867012e-14	269	0.015873	0	0	0.004	1	0	0	0.9540849	0.6078235	UBC	8433	DHS
chr12:125425221-125425630	1	1	0.681770400107758	1.28794886693783e-14	409	0	0.27005	2	0.0038	1	1	0.001	0.3431201	0.9462236	UBC	-25532	DHS
chr12:125667786-125668875	0.961172206136996	0.907236731081424	0.396295563558284	0.753134554165222	1089	0.00793699999999997	0	0	0.001	3	0	0	0.2043774	0.966501	AACS	118406	DHS
chr12:125751666-125751975	1	0.0732360201709689	0.799029369927203	2.07518721000626	309	0.968254	0.0537	2	0.0012	3	0	NA	0.5638384	0.8678011	TMEM132B	-59341	DHS
chr12:125768346-125768655	0.953392931179527	1	0.90524432860475	2.94335241453814e-14	309	0.9761905	0.107	2	0.001	4	0	NA	0.9300984	0.5022617	TMEM132B	-42661	DHS
chr12:126014006-126014315	1	1	3.38515829718382e-14	0.423284263720397	309	0.968254	0.02975	2	0.0011	2	0	NA	0.6847649	1	TMEM132B	202999	DHS
chr12:12629026-12629335	1	1	2.05102551973667e-14	0.57950522581938	309	0.968254	0	0	0.0014	1	0	NA	0.7385068	1	DUSP16	86136	DHS
chr12:12753121-12753435	0.931595949589097	1	1.10581109348781	1.89021543216273e-14	314	0.9761905	0.0783	2	0.0018	1	0	NA	0.8806837	0.513832	CREBL2	-11548	DHS
chr12:127931746-127932055	0.765618661746514	0.858282487289046	1.29596934290194	0.319140761101003	309	0.968254	0.1474	1	0	0	0	NA	0.940492	0.379721	TMEM132C	-820047	DHS
chr12:127945946-127946255	0.23255235085682	0.981289663526162	1.53857246641162	0.798618461842043	309	0.9761905	0.07887	1	0.0024	3	0	NA	0.9719848	0.2682922	TMEM132C	-805847	DHS
chr12:128133026-128133330	1	1	2.37691580049774e-14	2.12707958314491e-14	304	0.968254	0.2424	2	0.0046	2	0	NA	0.4843886	1	TMEM132C	-618770	DHS
chr12:128156066-128156375	0.385287766879753	0.5553077133973	1.84853603815207	1.4689939774127	309	0.968254	0.05725	4	0.0025	4	0	NA	0.8939178	0.4805592	TMEM132C	-595727	DHS
chr12:128716361-128716675	1	1	1.82719122764009e-14	0.409690519855881	314	0.9761905	0.0132	3	0.0028	3	0	NA	0.3056425	1	TMEM132C	-35430	DHS
chr12:128851706-128852015	0.961849302205957	1	1.11249909529242	0.889480715793853	309	0.9761905	0	0	4e-04	1	0	NA	0.7000375	0.8697285	TMEM132C	99913	DHS
chr12:129107026-129107335	0.142563018196962	1	2.29955936933651	0.579519390150527	309	0.9761905	0.1955	1	0.0052	3	0	NA	0.9830538	0.1451547	SLC15A4	201347	DHS
chr12:129139666-129139975	0.0587944150701453	1	2.94464437600601	0.390306231890276	309	0.9761905	0.0286	3	0.003	5	0	NA	0.868373	0.4386442	SLC15A4	168707	DHS
chr12:129278321-129278635	1	0.733038464477691	3.16413328407312e-14	1.27126366989095	314	0.968254	0.03483	2	0.0015	6	0	NA	0.5364741	1	SLC15A4	30050	DHS
chr12:129413546-129413850	0.0193396269492307	0.755704088399446	3.62559481623975	1.32367111856065	304	0.968254	0.0202	1	0.0018	2	0	NA	0.9967526	0.04506325	GLT1D1	75617	DHS
chr12:12941746-12942210	0.788730915107443	1	1.1860268481876	0.335910834474863	464	0.02381	0.1801	6	0.0012	7	0	NA	0.969843	0.2313005	DDX47	-24302	DHS
chr12:129454761-129455075	1	1	3.10343437788233e-14	0.693301914352488	314	0.9761905	0.0292	1	7e-04	6	0	NA	0.3640745	1	GLT1D1	116837	DHS
chr12:129468626-129468935	0.239448816188634	0.810097840175939	1.89906677141532	1.0364241554715	309	0.9761905	0.2488	2	9e-04	2	0	NA	0.8023567	0.6258642	GLT1D1	130700	DHS
chr12:12966086-12966595	1	0.0853115277211896	0.496746857681774	2.11000127392742	509	0.00793699999999997	0.1653	2	0.0018	7	0	NA	0.3829899	0.9349193	DDX47	61	DHS
chr12:12969021-12969330	0.708080279510149	0.928172523369849	0.940350826784662	0.839367345787008	309	0.9761905	0.102	1	0.0048	4	0	NA	0.9611031	0.4092779	DDX47	2896	DHS
chr12:12986946-12987255	0.745322004944602	1	0.833565483659303	0.641397034792168	309	0.9761905	0.1761	1	0.0018	8	1	NA	0.8303669	0.6681695	DDX47	20821	DHS
chr12:130185226-130185535	0.257763719894671	0.119729183937004	1.30279750224443	2.41476172885113	309	0.9761905	0.03505	2	0.0016	1	0	NA	0.9333893	0.4039861	TMEM132D	202830	DHS
chr12:130325961-130326275	1	0.766722437906276	0.477772026213211	0.981049947283969	314	0.968254	0.1901	1	0.0014	3	0	NA	0.7731796	0.830895	TMEM132D	62093	DHS
chr12:130450026-130450335	0.245896536147251	1	2.08608624322257	0.84107514683822	309	0.968254	0.1562	3	0.0018	2	0	NA	0.920493	0.3768499	TMEM132D	-61970	DHS
chr12:130623606-130623915	0.0665749675679144	0.668933647054258	2.83569869930563	1.14657188469321	309	0.9761905	0.3448	3	0.0028	5	0	NA	0.9575564	0.2354879	FZD10	-23243	DHS
chr12:130625966-130626275	1	1	0.873879761767366	0.833412095910074	309	0.968254	0.03265	2	0	0	0	NA	0.7395339	0.7602392	FZD10	-20883	DHS
chr12:130665021-130665335	1	1	0.534464321743224	0.753691853237861	314	0.9761905	0	0	0.0026	1	0	NA	0.5499927	0.9265266	FZD10	18174	DHS
chr12:13069221-13069515	0.128995634296726	0.917982236926506	1.78782691102517	0.281074459924278	294	0.02381	0	0	0.0028	3	0	NA	0.9850895	0.1351522	GPRC5A	25652	DHS
chr12:13070386-13070690	1	0.736229892154705	2.70413074093962e-14	1.24506221657173	304	0.968254	0.0146	1	0.003	1	0	NA	0.3917487	1	GPRC5A	26822	DHS
chr12:13083246-13083555	0.723675729868352	1	1.27540197044708	0.419128666104591	309	0.9761905	0	0	0.0012	3	0	NA	0.9805182	0.2340564	GPRC5D	19917	DHS
chr12:131355481-131355750	0.998871621018033	1	1.75843397512572e-14	1.6487982537596e-14	269	0.0317460000000001	0.1166	1	0.0015	2	1	0.002	0.4482049	1	RAN	-808	DHS
chr12:131493686-131493995	0.215701085990978	1	1.92936504224406	0.384040723136536	309	0.9761905	0.0136	3	0.0018	3	1	NA	0.900588	0.4189578	GPR133	55389	DHS
chr12:131509286-131509590	1	0.622198252049029	0.502959005390663	1.38514929440979	304	0.9761905	0.05871	3	0.0038	2	1	NA	0.4811138	0.945281	GPR133	70986	DHS
chr12:131618666-131618975	0.175483290803531	0.400365587463537	2.0338429234876	1.79871787522046	309	0.968254	0.181	2	0.0018	3	0	NA	0.9379154	0.3319274	GPR133	180369	DHS
chr12:132056806-132057115	1	1	0.969622471976314	0.433693889158048	309	0.9761905	0.2619	2	0.0052	2	0	NA	0.8190956	0.6788786	SFSWAP	-138721	DHS
chr12:132185146-132185455	0.307484479927964	0.11952867483255	1.82959447487405	2.18174432202868	309	0.968254	0.0132	1	0	0	0	NA	0.9693073	0.2379421	SFSWAP	-10381	DHS
chr12:132296086-132296395	0.0602749857335877	0.329319480793793	2.72245713432266	1.44755920088173	309	0.968254	0.1793	3	0.0021	4	1	NA	0.977193	0.1708325	MMP17	-16697	DHS
chr12:132380626-132381770	0.994707471362836	1	0.574714173844949	0.634372619213409	1144	0.0317460000000001	0.0283	8	0.0025	12	2	0	0.3476189	0.8931124	ULK1	2002	DHS
chr12:133008046-133008350	0.245250846531435	1	1.87046669041682	0.522511377955248	304	0.9761905	0.0194	1	0.0024	5	0	0.001	0.8403425	0.52217	MUC8	42528	DHS
chr12:133299666-133299975	0.94805776352248	0.783367929251463	1.05325552949347	1.19963988561072	309	0.968254	0.0423	4	0.001	4	2	0.001	0.626652	0.83336	PGAM5	12416	DHS
chr12:133313126-133313435	1	0.377744926781781	0.829891269782876	1.43122847843183	309	0.9761905	0.24075	10	0.0014	3	5	0	0.4996288	0.8954179	ANKLE2	25193	DHS
chr12:133658021-133658330	1	1	0.462161801384059	0.441070758865712	309	0.9761905	0	0	0	0	0	0	0.889482	0.7227918	ZNF140	1752	DHS
chr12:133816686-133816995	0.25616666557051	1	1.24826409506337	1.34729265338677e-14	309	0.9761905	0	0	0.0019	4	0	0.001	0.9553324	0.3420727	ANHX	-4160	DHS
chr12:13407321-13407630	0.998871621018033	1	0.434011605249507	0.527479076389546	309	0.9761905	0.2057	4	0	0	0	NA	0.7267513	0.8601634	EMP1	57826	DHS
chr12:13408721-13408990	0.178760590390478	0.00535402612373548	2.39217914049556	3.0464802183232	269	0	0	0	0.0022	5	0	NA	0.9949225	0.09270324	EMP1	59206	DHS
chr12:14304766-14305070	1	1	0.408208042185588	1.48832452447072e-14	304	0.9761905	0.019	3	0.0058	3	0	NA	0.903099	0.711918	GRIN2B	-171865	DHS
chr12:14421026-14421330	1	1	0.457906883959593	0.826790431739205	304	0.9761905	0.0655	2	0.002	3	0	NA	0.7256228	0.8599351	ATF7IP	-97438	DHS
chr12:14517966-14518270	1	0.911898994220328	0.750130378744925	0.898957027217425	304	0.968254	0	0	0.0016	3	0	NA	0.7857861	0.8227893	ATF7IP	-498	DHS
chr12:14518361-14519490	1	1	0.132230201375986	0.373801451018995	1129	0.00793699999999997	0.0655	2	0.0012	7	0	NA	0.2853085	0.9786518	ATF7IP	310	DHS
chr12:14923661-14924215	1	0.0095673078194829	0.822147259797451	2.8207854523644	554	0.714286	0.09335	2	0.0018	7	1	NA	0.5625701	0.795044	HIST4H4	127	DHS
chr12:16034681-16036050	1	0.337489676466156	0.763318752847549	1.08363739003344	1369	0.865079	0.0272	5	0.0014	15	2	NA	0.2683979	0.917825	STRAP	37	DHS
chr12:16071001-16071315	0.0317206721824457	1	2.57473534511488	0.858832067712867	314	0.9761905	0.0728	2	0.0032	3	1	NA	0.9972953	0.04968111	DERA	7052	DHS
chr12:16236821-16237135	0.228367882469068	1	2.05202220207707	0.354416811267456	314	0.9761905	0.0298	1	8e-04	4	0	NA	0.9993122	0.03096135	DERA	172872	DHS
chr12:1645186-1645495	1	0.174059291172215	0.412333975766812	2.17797096332907	309	0.9761905	0.0529	3	0.0046	2	0	NA	0.3890091	0.9640003	FBXL14	57990	DHS
chr12:1743841-1744190	1	0.201605426643494	0.393906349460523	0.998845968764075	349	0.00793699999999997	0	0	0.004	8	0	NA	0.4819337	0.9444244	WNT5B	5653	DHS
chr12:17536166-17536475	1	0.142308111962058	0.453541782729805	2.17404776424439	309	0.968254	0.3512	1	0.0024	5	0	NA	0.4491273	0.9523392	RERGL	706806	DHS
chr12:18457661-18457970	1	1	1.10863405013994e-14	0.842583442664777	309	0.968254	0.2298	1	0.0014	1	0	NA	0.7658938	1	PIK3C2G	43342	DHS
chr12:1908946-1909255	1	1	0.486588740026448	0.405745692586172	309	0.9761905	0.0104	1	6e-04	1	0	NA	0.811703	0.8074443	LRTM2	-20332	DHS
chr12:1913741-1914255	1	1	0.288375671540897	0.595980583294433	514	0	0.0849	3	0.0038	5	2	NA	0.281134	0.9790793	LRTM2	-15435	DHS
chr12:19768001-19768315	1	0.899261873703324	0.627775926498941	1.14080491195246	314	0.968254	0.103	3	8e-04	2	0	NA	0.4806653	0.9447309	AEBP2	175550	DHS
chr12:2048966-2049470	1	0.446783852589852	0.993799810660227	1.36969356731048	504	0.857143	0.4205	1	6e-04	3	1	NA	0.9017605	0.47339	CACNA2D4	-21216	DHS
chr12:210166-210475	1	0.760579763756941	0.908517407815134	1.24061541197919	309	0.9761905	0.03794	3	0	0	0	NA	0.7505585	0.7487283	IQSEC3	34390	DHS
chr12:2113566-2113850	1	0.238556470846304	0.446406825575655	0.98235501885617	284	0	0.0136	1	0.0024	5	0	NA	0.8415645	0.7813452	DCP1B	-31	DHS
chr12:2143906-2144855	0.293531218039183	0.7802351977757	1.47514998216428	1.04156626176256	949	0.9365079	0.0491	4	0.0032	5	0	NA	0.9620164	0.1469334	CACNA1C	-18348	DHS
chr12:2160086-2160395	1	0.210041245119666	2.71590691259773e-14	1.88783045621515	309	0.968254	0	0	4e-04	1	0	NA	0.20855	1	CACNA1C	-2488	DHS
chr12:21654161-21654855	0.926905601567382	0.994246422505051	0.63985261879522	1.48923683218169e-14	694	0.214286	0.076	8	0.0022	9	6	NA	0.7693837	0.6620347	RECQL	19	DHS
chr12:21878686-21878990	0.41207640475398	1	1.54259159235352	0.483375566078856	304	0.9761905	0.03305	2	0.0049	2	0	NA	0.9814664	0.2249613	KCNJ8	48917	DHS
chr12:22468366-22468670	1	1	0.42386279878196	1.07791804355756	304	0.9761905	0.017	1	4e-04	1	0	NA	0.7912014	0.823945	ST8SIA1	19130	DHS
chr12:22596361-22596650	1	0.592607853834991	0.948435765223333	1.16998756613192	289	0.02381	0.0379	1	0.0049	4	0	NA	0.8244832	0.6756249	C2CD5	100974	DHS
chr12:22697401-22697735	1	0.64791887414232	1.59793441180888e-14	1.33704977434313	334	0.00793699999999997	0.0935	1	8e-04	3	2	NA	0.4614737	1	C2CD5	-88	DHS
chr12:22777901-22778215	1	0.379260364248742	0.384793505797965	0.775132699882782	314	0.00793699999999997	0.0371	1	0.0022	3	0	NA	0.6911082	0.8780387	ETNK1	49	DHS
chr12:22850941-22851255	1	1	0.388869452463669	2.08011842157496e-14	314	0.9761905	0.0623	1	0.0011	2	1	NA	0.955109	0.6044211	ETNK1	73089	DHS
chr12:23185921-23186235	1	0.967500703207413	0.851912752731383	0.735171492383017	314	0.9761905	0.03555	4	0.001	1	0	NA	0.8734174	0.6097926	ETNK1	408069	DHS
chr12:23683401-23683710	0.844861964324443	1	0.808329253189712	0.340163973271409	309	0.9761905	0.11695	2	0.0014	2	0	NA	0.9412479	0.4707785	SOX5	419081	DHS
chr12:23819801-23820110	0.647569618979196	0.562265960827425	1.49503931720209	1.13049236249846	309	0.9761905	0.0797	3	0.0014	3	0	NA	0.8871944	0.5829944	SOX5	282681	DHS
chr12:24698446-24698755	1	1	0.446329918075145	1.20135837122128e-14	309	0.9761905	0.22135	2	8e-04	1	0	NA	0.6476175	0.8961842	BCAT1	357408	DHS
chr12:2492901-2493210	0.749856104406848	1	0.840245363986649	0.490896798037771	309	0.9761905	0	0	6e-04	3	0	NA	0.8853678	0.5892381	CACNA1C	330327	DHS
chr12:25153661-25153970	1	0.302116153305963	2.47716567033392e-14	1.86589929528277	309	0.9761905	0	0	0.0029	2	0	NA	0.5000275	1	LRMP	-51630	DHS
chr12:25347986-25348255	1	0.139968812109297	0.483885128199831	2.39897411032142	269	0.015873	0.03875	2	0.0012	1	1	NA	0.54129	0.9296616	LYRM5	-29	DHS
chr12:2544746-2545055	1	0.197403615665884	0.847673551153704	2.14008874541974	309	0.968254	0.1265	2	0.0018	4	0	NA	0.5301389	0.8832556	FKBP4	-359218	DHS
chr12:25539006-25539375	0.966121219751342	0.96552587086798	0.0361252546448945	0.592634449952354	369	0	0.10715	4	0.0018	3	0	NA	0.2979642	1	KRAS	-135454	DHS
chr12:25540121-25540695	1	1	0.261377801372053	0.475279894314042	574	0.753968	0.0607	1	0.0012	7	0	NA	0.3648425	0.9668798	KRAS	-136671	DHS
chr12:25589081-25589555	1	1	0.764670452842717	0.750475325333784	474	0.9285714	0.1821	5	0.002	5	0	NA	0.739528	0.7561675	IFLTD1	116899	DHS
chr12:2561886-2562195	0.473619032407413	0.981807009348889	1.79525136544805	0.889959724008277	309	0.9761905	0.0511	3	0.001	1	0	NA	0.8462262	0.5658557	FKBP4	-342078	DHS
chr12:25841141-25841455	0.412635633815951	0.292818739740482	1.32861037098863	1.86670953882144	314	0.968254	0.0467	2	0.0018	3	0	NA	0.7313846	0.7028379	IFLTD1	-135081	DHS
chr12:26028166-26028475	1	1	0.420492423467823	0.407690429959766	309	0.9761905	0.0847	2	0	0	0	NA	0.780129	0.8306496	RASSF8	-83670	DHS
chr12:26485001-26485315	1	1	0.624382514560062	0.57542985686813	314	0.9761905	0.04353	1	0.0024	4	0	NA	0.4372044	0.9548697	SSPN	136729	DHS
chr12:26665261-26665570	1	1	0.489802451070057	0.516301508916752	309	0.9761905	0.0531	1	0.0044	2	0	NA	0.7154104	0.8640533	SSPN	316987	DHS
chr12:2669161-2669475	0.268304278462567	1	1.09240413414891	0.382806795444416	314	0.968254	0.0288	1	0.005	2	0	NA	0.872508	0.6057874	FKBP4	-234801	DHS
chr12:27037706-27038155	1	0.503738247335282	0.27457573416809	1.46287375522836	449	0.9206349	0.0501	3	6e-04	4	1	NA	0.4518596	0.9513522	ITPR2	-51800	DHS
chr12:27090806-27091475	0.972435138995223	1	0.839739732621491	0.688270191696193	669	0	0.0286	6	0.0026	11	1	NA	0.7145369	0.6709976	ASUN	113	DHS
chr12:27175326-27176115	1	1	0.705771584085612	0.360266787541281	789	0	0.06769	5	0.0017	6	4	NA	0.657423	0.7224688	MED21	238	DHS
chr12:27360201-27360510	0.703814569306565	1	1.33144259173893	0.753685025360184	309	0.968254	0	0	0.0014	1	0	NA	0.9724971	0.2730865	STK38L	-36752	DHS
chr12:27676881-27677175	1	1	0.470719798914369	2.06939440681804e-14	294	0	0	0	0.0014	3	0	NA	0.9840136	0.490519	PPFIBP1	-111	DHS
chr12:27892261-27892575	1	1	0.505200546157743	0.833407406181114	314	0.9761905	0.0927	1	0	0	1	NA	0.8401419	0.7809952	MRPS35	28712	DHS
chr12:27991521-27991830	1	1	0.422484742272615	2.03668692221471e-14	309	0.968254	0.04273	2	0.0015	2	0	NA	0.8113729	0.809441	KLHL42	58723	DHS
chr12:28309801-28310110	1	1	0.421868958670777	0.321400073625247	309	0.9761905	0.1268	3	0.0015	2	2	NA	0.6005427	0.9121078	CCDC91	-33423	DHS
chr12:2869226-2869535	0.602455701508118	1	1.78804420937856	0.0760979760585506	309	0.9761905	0	0	0.0053	4	0	NA	0.8807883	0.516013	FKBP4	-34738	DHS
chr12:28980746-28981050	0.719585712284945	1	1.30549081181371	0.372399046155851	304	0.968254	0.4657	5	0.001	2	0	NA	0.9584693	0.3305763	FAR2	-395700	DHS
chr12:2926366-2926675	1	0.783776346914603	0.446540333076356	0.967050761050113	309	0.968254	0.3126	2	0.0014	3	2	NA	0.8219202	0.7968825	NRIP2	17669	DHS
chr12:29534006-29534335	0.427159506852753	0.471141288896438	1.04501879958581	1.30859290164364	329	0	0.03755	4	0.0013	4	1	NA	0.7188041	0.7728	ERGIC2	-85	DHS
chr12:2999806-3000075	1	0.458220463775241	0.505357301340132	1.48990263085839	269	0	0	0	0.005	1	0	NA	0.532847	0.932376	TULP3	-132	DHS
chr12:30273466-30273770	1	0.779990553816539	1.87565737960628e-14	1.22430044074257	304	0.968254	0	0	0.0025	2	0	NA	0.345704	1	TMTC1	-336875	DHS
chr12:30848746-30849815	1	1	0.322792600369257	0.858040783945874	1069	0.00793699999999997	0.0258	5	0.0014	6	0	NA	0.1017375	0.9912842	IPO8	-361	DHS
chr12:3090186-3090495	1	0.281262804166434	0.439243179072411	1.92805066108184	309	0.9761905	0.019	1	0.0016	3	0	NA	0.4452658	0.9540674	TEAD4	21761	DHS
chr12:30988201-30988510	1	1	2.04557494618157e-14	0.426787669065271	309	0.9603175	0.2821	1	0.0047	4	0	NA	0.5380668	1	CAPRIN2	-80908	DHS
chr12:30997401-30997750	1	0.223617815898454	0.639831176824133	1.59626581212718	349	0.142857	0.0604	2	0.001	3	1	NA	0.1129253	1	TSPAN11	-82316	DHS
chr12:31162186-31162495	1	1	0.437039455881435	0.519561457336686	309	0.968254	0.0579	5	0.001	3	1	NA	0.4267046	0.9560254	DDX11	-64438	DHS
chr12:31424841-31425130	1	0.277402416705495	0.505288498585833	1.87819975871751	289	0.02381	0.0817	1	0.0038	5	1	NA	0.7050515	0.8702709	FAM60A	54320	DHS
chr12:31457866-31458175	1	1	0.404241272381714	2.28401396109633e-14	309	0.968254	0.0223	2	0.0031	2	1	NA	0.7812615	0.8313047	FAM60A	21285	DHS
chr12:31779666-31779975	1	1	0.377606265079376	0.329924096559064	309	0.968254	0.0158	1	0.0016	5	0	NA	0.8631309	0.7596521	METTL20	-32801	DHS
chr12:31835141-31835415	1	0.413056488113422	0.892584979323824	1.33321325734352	274	0.0317460000000001	0.0938	1	0	0	0	NA	0.9293893	0.5066265	METTL20	22656	DHS
chr12:31949586-31949895	1	1	2.68611296261897e-14	0.935190497815074	309	0.9761905	0.02435	2	0.004	1	0	NA	0.5014772	1	H3F3C	-4566	DHS
chr12:31998341-31998650	0.190584431419319	0.329241728842292	2.1833792451692	1.93385128161846	309	0.9761905	0.1113	2	0.0028	3	2	NA	0.9934592	0.08395356	H3F3C	-53321	DHS
chr12:32213561-32213855	1	1	0.850731211065306	0.398437092697743	294	0.015873	0.0681	2	8e-04	1	0	NA	0.7918224	0.7133123	BICD1	-46455	DHS
chr12:3249526-3249835	1	1	0.383841118248364	0.736497189988873	309	0.9761905	0.0246	5	0	0	1	NA	0.6640001	0.8913179	TSPAN9	63138	DHS
chr12:32518281-32518895	1	1	0.754356583740927	0.409950582333805	614	0.9761905	0.067	2	0.004	4	0	NA	0.939658	0.3834096	FGD4	-136506	DHS
chr12:32539841-32540155	1	1	0.479014618763973	0.288215051086193	314	0.968254	0.09365	2	4e-04	3	2	NA	0.7085955	0.8663974	FGD4	-115096	DHS
chr12:32732306-32732615	1	1	2.25035331355952e-14	0.488095883806424	309	0.9761905	0.0497	1	0	0	0	NA	0.4401391	1	FGD4	77367	DHS
chr12:32824906-32825175	1	1	2.96507340833477e-14	2.22330769555083e-14	269	0.015873	0.0264	1	0.0044	1	0	NA	0.7735638	1	DNM1L	-7183	DHS
chr12:3284441-3284755	1	0.0728903495868871	0.462203558314568	2.76615899576756	314	0.9761905	0.15915	2	0.00599	1	0	NA	0.2700929	0.9805413	TSPAN9	98055	DHS
chr12:32907886-32909470	1	1	0.504655599263435	0.484051806242534	1584	0.230159	0.1268	4	0.0062	9	3	NA	0.4093661	0.861816	YARS2	158	DHS
chr12:3316086-3316395	0.728926056789861	1	1.06938960535565	0.950961370728587	309	0.9761905	0.1577	1	0.0034	3	1	NA	0.845993	0.643755	TSPAN9	129698	DHS
chr12:33180386-33180695	1	1	0.360331782807618	0.317242571159002	309	0.9761905	0.0373	1	8e-04	2	0	NA	0.8081515	0.814039	PKP2	-130851	DHS
chr12:3384406-3384910	0.0369524913500364	1	2.59986099463353	0.748252171251529	504	0.857143	0.2336	4	7e-04	2	1	NA	0.9964968	0.03014402	TSPAN9	198115	DHS
chr12:3386561-3386875	1	1	0.60536691912745	0.78939065563861	314	0.9761905	0.03495	2	0.001	1	0	NA	0.6512722	0.8924925	TSPAN9	200175	DHS
chr12:3398326-3398635	0.957231268403343	1	1.19673380793033	0.446661086751824	309	0.9761905	0.0266	1	0.004	3	0	NA	0.4763977	0.9049778	PRMT8	-201921	DHS
chr12:3507946-3508255	1	0.244413915473313	1.01747011855339	2.06923658400244	309	0.9761905	0	0	6e-04	1	0	NA	0.6337002	0.8295548	PRMT8	-92301	DHS
chr12:3702081-3702395	1	1	0.361711237028774	0.882280878523095	314	0.9761905	0.363	1	8e-04	4	0	NA	0.6512524	0.8953097	PRMT8	101836	DHS
chr12:3717721-3718035	1	0.748838077364766	0.104828568292582	1.12840873947134	314	0.968254	0	0	0.0032	4	0	NA	0.4813221	1	PRMT8	117476	DHS
chr12:3780521-3780835	1	0.282791385285747	1.39782225884911e-14	2.11747895112872	314	0.9761905	0	0	0.0012	3	0	NA	0.09554811	1	EFCAB4B	81590	DHS
chr12:3787706-3788010	1	0.0216562919032198	0.506096731650588	3.05666176060584	304	0.9761905	0.0717	2	9e-04	2	0	NA	0.4164104	0.9580962	EFCAB4B	74410	DHS
chr12:3851106-3851410	0.321957966226002	0.264004852030541	1.79914783081509	1.13209076976319	304	0.9761905	0.123	3	0.0028	3	3	NA	0.9608732	0.2671708	EFCAB4B	11010	DHS
chr12:3859386-3859690	0.217847538263603	1	1.41921972201384	1.46652271479666e-14	304	0.9761905	0.1221	2	0.0016	2	1	NA	0.9847328	0.2073405	EFCAB4B	2730	DHS
chr12:38709966-38710635	1	0.98380582424111	0.487491026641733	0.945643396815413	669	0.968254	0.2762	10	0.0028	6	5	NA	0.4219195	0.9215502	ALG10B	-79	DHS
chr12:39599841-39600150	0.103721369310841	0.320813282271795	2.16192702416988	1.89572572969391	309	0.968254	0.242	2	0.0013	8	0	NA	0.9585175	0.2151967	KIF21A	236792	DHS
chr12:3982101-3982735	1	1	0.93259984255416	0.446504570673492	634	0.428571	0.049925	6	0.0012	3	3	NA	0.7806793	0.5981233	PARP11	122	DHS
